id	glytoucan_id	format_glyconnect	format_numeric	format_condensed	format_byonic	mass_monoisotopic	reviewed
629	G56202WQ	Hex:7 HexNAc:10 dHex:5	7,10,5,0,0,0,0,0,0,0,0,0,0,0	H7N10F5	HexNAc(10)Hex(7)dHex(5)	3913.4637	True
238	G35994TW	Hex:7 HexNAc:11 dHex:5	7,11,5,0,0,0,0,0,0,0,0,0,0,0	H7N11F5	HexNAc(11)Hex(7)dHex(5)	4116.5431	True
267	G26383NG	Hex:4 HexNAc:4 NeuGc:2	4,4,0,0,2,0,0,0,0,0,0,0,0,0	H4N4G2	HexNAc(4)Hex(4)NeuGc(2)	2092.72	True
133	G14456RI	Hex:4 HexNAc:4 NeuGc:1	4,4,0,0,1,0,0,0,0,0,0,0,0,0	H4N4G1	HexNAc(4)Hex(4)NeuGc(1)	1785.6297	True
140	G14456RI	Hex:3 HexNAc:2 dHex:4	3,2,4,0,0,0,0,0,0,0,0,0,0,0	H3N2F4	HexNAc(2)Hex(3)dHex(4)	1494.5594	True
656	G14456RI	Hex:1 HexNAc:1 dHex:2	1,1,2,0,0,0,0,0,0,0,0,0,0,0	H1N1F2	HexNAc(1)Hex(1)dHex(2)	675.2586	True
838	G90868XK	Hex:6 Ph:1	6,0,0,0,0,0,0,1,0,0,0,0,0,0	H6p1	Hex(6)Phospho(1)	1070.2937	True
632	G90868XK	HexNAc:1 Pent:1	0,1,0,0,0,1,0,0,0,0,0,0,0,0	N1P1	HexNAc(1)Pent(1)	353.1323	True
314	G61806WR	Hex:6 HexNAc:5 dHex:1 NeuAc:1 NeuGc:1	6,5,1,1,1,0,0,0,0,0,0,0,0,0	H6N5F1S1G1	HexNAc(5)Hex(6)dHex(1)NeuAc(1)NeuGc(1)	2749.968	True
403	G96577RX	Hex:6 HexNAc:5 dHex:3	6,5,3,0,0,0,0,0,0,0,0,0,0,0	H6N5F3	HexNAc(5)Hex(6)dHex(3)	2443.8981	True
374	G86273TY	Hex:3 HexNAc:1 dHex:1 NeuAc:1	3,1,1,1,0,0,0,0,0,0,0,0,0,0	H3N1F1S1	HexNAc(1)Hex(3)dHex(1)NeuAc(1)	1144.4017	True
870	G49329XU	Hex:8 HexNAc:6 dHex:1 NeuAc:3	8,6,1,3,0,0,0,0,0,0,0,0,0,0	H8N6F1S3	HexNAc(6)Hex(8)dHex(1)NeuAc(3)	3552.2535	True
883	G49329XU	Hex:11 HexNAc:8 dHex:1 NeuAc:2	11,8,1,2,0,0,0,0,0,0,0,0,0,0	H11N8F1S2	HexNAc(8)Hex(11)dHex(1)NeuAc(2)	4153.4753	True
880	G49329XU	Hex:10 HexNAc:6 dHex:1 NeuAc:1	10,6,1,1,0,0,0,0,0,0,0,0,0,0	H10N6F1S1	HexNAc(6)Hex(10)dHex(1)NeuAc(1)	3294.1683	True
874	G76915KR	Hex:9 HexNAc:6 dHex:1 NeuAc:2	9,6,1,2,0,0,0,0,0,0,0,0,0,0	H9N6F1S2	HexNAc(6)Hex(9)dHex(1)NeuAc(2)	3423.2109	True
125	G24954UD	Hex:5 HexNAc:6 dHex:1 NeuAc:1	5,6,1,1,0,0,0,0,0,0,0,0,0,0	H5N6F1S1	HexNAc(6)Hex(5)dHex(1)NeuAc(1)	2483.9043	True
375	G42459UQ	Hex:7 HexNAc:7 dHex:1 NeuAc:3	7,7,1,3,0,0,0,0,0,0,0,0,0,0	H7N7F1S3	HexNAc(7)Hex(7)dHex(1)NeuAc(3)	3593.2801	True
363	G67506FN	Hex:7 HexNAc:7 dHex:1 NeuAc:2	7,7,1,2,0,0,0,0,0,0,0,0,0,0	H7N7F1S2	HexNAc(7)Hex(7)dHex(1)NeuAc(2)	3302.1847	True
675	G31596VW	Hex:6 HexNAc:6 dHex:1 NeuAc:1	6,6,1,1,0,0,0,0,0,0,0,0,0,0	H6N6F1S1	HexNAc(6)Hex(6)dHex(1)NeuAc(1)	2645.9571	True
61	G31596VW	Hex:2 HexNAc:4 dHex:1 Kdn:1	2,4,1,0,0,0,0,0,1,0,0,0,0,0	H2N4F1K1	HexNAc(4)Hex(2)dHex(1)Kdn(1) % this composition contains Kdn (not defined residue for Byonic)	1550.5606	True
799	G31596VW	Hex:2 HexNAc:4 Kdn:1	2,4,0,0,0,0,0,0,1,0,0,0,0,0	H2N4K1	HexNAc(4)Hex(2)Kdn(1) % this composition contains Kdn (not defined residue for Byonic)	1404.5027	True
398	G31596VW	Hex:2 HexNAc:3 dHex:1 Kdn:1	2,3,1,0,0,0,0,0,1,0,0,0,0,0	H2N3F1K1	HexNAc(3)Hex(2)dHex(1)Kdn(1) % this composition contains Kdn (not defined residue for Byonic)	1347.4812	True
590	G31596VW	Hex:2 HexNAc:4 dHex:2 Kdn:1	2,4,2,0,0,0,0,0,1,0,0,0,0,0	H2N4F2K1	HexNAc(4)Hex(2)dHex(2)Kdn(1) % this composition contains Kdn (not defined residue for Byonic)	1696.6185	True
151	G31596VW	Hex:3 HexNAc:5 dHex:1 Kdn:1	3,5,1,0,0,0,0,0,1,0,0,0,0,0	H3N5F1K1	HexNAc(5)Hex(3)dHex(1)Kdn(1) % this composition contains Kdn (not defined residue for Byonic)	1915.6928	True
807	G31596VW	Hex:3 HexNAc:4 Kdn:1	3,4,0,0,0,0,0,0,1,0,0,0,0,0	H3N4K1	HexNAc(4)Hex(3)Kdn(1) % this composition contains Kdn (not defined residue for Byonic)	1566.5555	True
696	G31596VW	Hex:3 HexNAc:5 dHex:2 Kdn:1	3,5,2,0,0,0,0,0,1,0,0,0,0,0	H3N5F2K1	HexNAc(5)Hex(3)dHex(2)Kdn(1) % this composition contains Kdn (not defined residue for Byonic)	2061.7507	True
801	G31596VW	Hex:2 HexNAc:5 dHex:1	2,5,1,0,0,0,0,0,0,0,0,0,0,0	H2N5F1	HexNAc(5)Hex(2)dHex(1)	1503.5711	True
800	G31596VW	Hex:2 HexNAc:4 NeuGc:1	2,4,0,0,1,0,0,0,0,0,0,0,0,0	H2N4G1	HexNAc(4)Hex(2)NeuGc(1)	1461.5241	True
415	G31596VW	Hex:2 HexNAc:4 dHex:1 NeuGc:1	2,4,1,0,1,0,0,0,0,0,0,0,0,0	H2N4F1G1	HexNAc(4)Hex(2)dHex(1)NeuGc(1)	1607.582	True
102	G31596VW	Hex:2 HexNAc:3 dHex:1 NeuGc:1	2,3,1,0,1,0,0,0,0,0,0,0,0,0	H2N3F1G1	HexNAc(3)Hex(2)dHex(1)NeuGc(1)	1404.5026	True
658	G27785LA	Hex:2 NeuGc:1	2,0,0,0,1,0,0,0,0,0,0,0,0,0	H2G1	Hex(2)NeuGc(1)	649.2065	True
491	G27785LA	Hex:1 HexNAc:4	1,4,0,0,0,0,0,0,0,0,0,0,0,0	H1N4	HexNAc(4)Hex(1)	992.381	True
810	G66239FP	Hex:3 HexNAc:4 dHex:2 Su:1	3,4,2,0,0,0,1,0,0,0,0,0,0,0	H3N4F2s1	HexNAc(4)Hex(3)dHex(2)Sulfo(1)	1688.5592	True
876	G66239FP	Hex:10 HexNAc:3 dHex:2	10,3,2,0,0,0,0,0,0,0,0,0,0,0	H10N3F2	HexNAc(3)Hex(10)dHex(2)	2539.8926	True
859	G41170ZW	Hex:7 HexNAc:3 dHex:2	7,3,2,0,0,0,0,0,0,0,0,0,0,0	H7N3F2	HexNAc(3)Hex(7)dHex(2)	2053.7342	True
854	G24216YU	Hex:7 HexNAc:2 dHex:3	7,2,3,0,0,0,0,0,0,0,0,0,0,0	H7N2F3	HexNAc(2)Hex(7)dHex(3)	1996.7127	True
905	G86396TU	Hex:7 HexNAc:2 dHex:2	7,2,2,0,0,0,0,0,0,0,0,0,0,0	H7N2F2	HexNAc(2)Hex(7)dHex(2)	1850.6548	True
877	G86396TU	Hex:10 HexNAc:3 dHex:3	10,3,3,0,0,0,0,0,0,0,0,0,0,0	H10N3F3	HexNAc(3)Hex(10)dHex(3)	2685.9505	True
868	G28430KP	Hex:8 HexNAc:3 dHex:2	8,3,2,0,0,0,0,0,0,0,0,0,0,0	H8N3F2	HexNAc(3)Hex(8)dHex(2)	2215.787	True
882	G28430KP	Hex:11 HexNAc:5 dHex:1	11,5,1,0,0,0,0,0,0,0,0,0,0,0	H11N5F1	HexNAc(5)Hex(11)dHex(1)	2962.0463	True
727	G31493EX	Hex:9 HexNAc:6 dHex:1 NeuAc:1	9,6,1,1,0,0,0,0,0,0,0,0,0,0	H9N6F1S1	HexNAc(6)Hex(9)dHex(1)NeuAc(1)	3132.1155	True
815	G05394QK	Hex:4 HexNAc:4 dHex:1 Su:2	4,4,1,0,0,0,2,0,0,0,0,0,0,0	H4N4F1s2	HexNAc(4)Hex(4)dHex(1)Sulfo(2)	1784.5109	True
458	G05394QK	Hex:5 HexNAc:3 dHex:1 Pent:1	5,3,1,0,0,1,0,0,0,0,0,0,0,0	H5N3F1P1	HexNAc(3)Hex(5)dHex(1)Pent(1)	1715.613	True
406	G05394QK	Hex:6 HexNAc:3 dHex:1 Pent:1	6,3,1,0,0,1,0,0,0,0,0,0,0,0	H6N3F1P1	HexNAc(3)Hex(6)dHex(1)Pent(1)	1877.6658	True
356	G05394QK	Hex:5 HexNAc:2 Pent:1	5,2,0,0,0,1,0,0,0,0,0,0,0,0	H5N2P1	HexNAc(2)Hex(5)Pent(1)	1366.4757	True
557	G05394QK	Hex:6 HexNAc:3 dHex:2 Pent:1	6,3,2,0,0,1,0,0,0,0,0,0,0,0	H6N3F2P1	HexNAc(3)Hex(6)dHex(2)Pent(1)	2023.7237	True
798	G05394QK	Hex:2 HexNAc:3 dHex:1 Pent:1	2,3,1,0,0,1,0,0,0,0,0,0,0,0	H2N3F1P1	HexNAc(3)Hex(2)dHex(1)Pent(1)	1229.4546	True
620	G03027LH	Hex:7 HexNAc:7 dHex:3	7,7,3,0,0,0,0,0,0,0,0,0,0,0	H7N7F3	HexNAc(7)Hex(7)dHex(3)	3012.1097	True
109	G46241DR	Hex:6 HexNAc:6 dHex:3	6,6,3,0,0,0,0,0,0,0,0,0,0,0	H6N6F3	HexNAc(6)Hex(6)dHex(3)	2646.9775	True
936	G55412XP	Hex:6 HexNAc:5 dHex:2 NeuAc:3	6,5,2,3,0,0,0,0,0,0,0,0,0,0	H6N5F2S3	HexNAc(5)Hex(6)dHex(2)NeuAc(3)	3171.1264	True
943	G78182GT	Hex:5 HexNAc:7 NeuAc:2	5,7,0,2,0,0,0,0,0,0,0,0,0,0	H5N7S2	HexNAc(7)Hex(5)NeuAc(2)	2832.0212	True
945	G72978AW	Hex:7 HexNAc:3 NeuAc:1	7,3,0,1,0,0,0,0,0,0,0,0,0,0	H7N3S1	HexNAc(3)Hex(7)NeuAc(1)	2052.7138	True
940	G94826KT	Hex:5 HexNAc:4 dHex:2 NeuGc:1	5,4,2,0,1,0,0,0,0,0,0,0,0,0	H5N4F2G1	HexNAc(4)Hex(5)dHex(2)NeuGc(1)	2239.7983	True
946	G31615DN	Hex:7 HexNAc:4 dHex:2	7,4,2,0,0,0,0,0,0,0,0,0,0,0	H7N4F2	HexNAc(4)Hex(7)dHex(2)	2256.8136	True
18	G20312EM	Hex:6 HexNAc:5 dHex:3 NeuAc:1	6,5,3,1,0,0,0,0,0,0,0,0,0,0	H6N5F3S1	HexNAc(5)Hex(6)dHex(3)NeuAc(1)	2734.9935	True
906	G20312EM	Hex:10 HexNAc:2 dHex:1	10,2,1,0,0,0,0,0,0,0,0,0,0,0	H10N2F1	HexNAc(2)Hex(10)dHex(1)	2190.7553	True
942	G20631AT	Hex:5 HexNAc:7 NeuAc:1	5,7,0,1,0,0,0,0,0,0,0,0,0,0	H5N7S1	HexNAc(7)Hex(5)NeuAc(1)	2540.9258	True
929	G53046BR	Hex:4 HexNAc:6 dHex:1 NeuAc:2	4,6,1,2,0,0,0,0,0,0,0,0,0,0	H4N6F1S2	HexNAc(6)Hex(4)dHex(1)NeuAc(2)	2612.9469	True
947	G52096TR	Hex:8 HexNAc:2 dHex:1	8,2,1,0,0,0,0,0,0,0,0,0,0,0	H8N2F1	HexNAc(2)Hex(8)dHex(1)	1866.6497	True
935	G63651JH	Hex:5 HexNAc:7 dHex:1 NeuAc:2	5,7,1,2,0,0,0,0,0,0,0,0,0,0	H5N7F1S2	HexNAc(7)Hex(5)dHex(1)NeuAc(2)	2978.0791	True
938	G15508AW	Hex:7 HexNAc:9 dHex:1 NeuAc:1	7,9,1,1,0,0,0,0,0,0,0,0,0,0	H7N9F1S1	HexNAc(9)Hex(7)dHex(1)NeuAc(1)	3417.2481	True
939	G22769FQ	Hex:7 HexNAc:9 dHex:1 NeuAc:2	7,9,1,2,0,0,0,0,0,0,0,0,0,0	H7N9F1S2	HexNAc(9)Hex(7)dHex(1)NeuAc(2)	3708.3435	True
933	G53959KE	Hex:5 HexNAc:5 dHex:1 NeuAc:3	5,5,1,3,0,0,0,0,0,0,0,0,0,0	H5N5F1S3	HexNAc(5)Hex(5)dHex(1)NeuAc(3)	2863.0157	True
971	G22276PO	Hex:7 HexNAc:6 dHex:3	7,6,3,0,0,0,0,0,0,0,0,0,0,0	H7N6F3	HexNAc(6)Hex(7)dHex(3)	2809.0303	True
963	G79286RS	Hex:7 HexNAc:6 dHex:4	7,6,4,0,0,0,0,0,0,0,0,0,0,0	H7N6F4	HexNAc(6)Hex(7)dHex(4)	2955.0882	True
961	G86171ZO	Hex:7 HexNAc:6 dHex:6	7,6,6,0,0,0,0,0,0,0,0,0,0,0	H7N6F6	HexNAc(6)Hex(7)dHex(6)	3247.204	True
941	G54845IR	Hex:5 HexNAc:7 dHex:1	5,7,1,0,0,0,0,0,0,0,0,0,0,0	H5N7F1	HexNAc(7)Hex(5)dHex(1)	2395.8883	True
931	G00420UH	Hex:4 HexNAc:7 NeuAc:1	4,7,0,1,0,0,0,0,0,0,0,0,0,0	H4N7S1	HexNAc(7)Hex(4)NeuAc(1)	2378.873	True
925	G84618NL	Hex:3 HexNAc:4 dHex:2 NeuAc:1	3,4,2,1,0,0,0,0,0,0,0,0,0,0	H3N4F2S1	HexNAc(4)Hex(3)dHex(2)NeuAc(1)	1899.6978	True
944	G47748JZ	Hex:6 HexNAc:4 dHex:2 NeuAc:1	6,4,2,1,0,0,0,0,0,0,0,0,0,0	H6N4F2S1	HexNAc(4)Hex(6)dHex(2)NeuAc(1)	2385.8562	True
969	G36591UL	Hex:5 HexNAc:4 dHex:2 NeuGc:2	5,4,2,0,2,0,0,0,0,0,0,0,0,0	H5N4F2G2	HexNAc(4)Hex(5)dHex(2)NeuGc(2)	2546.8886	True
968	G22274VA	Hex:5 HexNAc:5 dHex:1 NeuGc:2	5,5,1,0,2,0,0,0,0,0,0,0,0,0	H5N5F1G2	HexNAc(5)Hex(5)dHex(1)NeuGc(2)	2603.9101	True
960	G04795RQ	Hex:7 HexNAc:6 NeuGc:3	7,6,0,0,3,0,0,0,0,0,0,0,0,0	H7N6G3	HexNAc(6)Hex(7)NeuGc(3)	3292.1275	True
972	G78224CS	Hex:4 HexNAc:4 dHex:1 NeuGc:1	4,4,1,0,1,0,0,0,0,0,0,0,0,0	H4N4F1G1	HexNAc(4)Hex(4)dHex(1)NeuGc(1)	1931.6876	True
965	G67303LF	Hex:7 HexNAc:5 dHex:1 NeuGc:2	7,5,1,0,2,0,0,0,0,0,0,0,0,0	H7N5F1G2	HexNAc(5)Hex(7)dHex(1)NeuGc(2)	2928.0157	True
970	G84001JR	Hex:6 HexNAc:5 dHex:2 NeuGc:2	6,5,2,0,2,0,0,0,0,0,0,0,0,0	H6N5F2G2	HexNAc(5)Hex(6)dHex(2)NeuGc(2)	2912.0208	True
966	G19359HX	Hex:6 HexNAc:6 dHex:1 NeuGc:2	6,6,1,0,2,0,0,0,0,0,0,0,0,0	H6N6F1G2	HexNAc(6)Hex(6)dHex(1)NeuGc(2)	2969.0423	True
924	G26782IQ	Hex:2 HexNAc:1 dHex:1 NeuAc:2	2,1,1,2,0,0,0,0,0,0,0,0,0,0	H2N1F1S2	HexNAc(1)Hex(2)dHex(1)NeuAc(2)	1273.4443	True
973	G34105RF	Hex:5 HexNAc:5 dHex:3 NeuAc:2	5,5,3,2,0,0,0,0,0,0,0,0,0,0	H5N5F3S2	HexNAc(5)Hex(5)dHex(3)NeuAc(2)	2864.0361	True
934	G50006QM	Hex:5 HexNAc:5 dHex:2 NeuAc:3	5,5,2,3,0,0,0,0,0,0,0,0,0,0	H5N5F2S3	HexNAc(5)Hex(5)dHex(2)NeuAc(3)	3009.0736	True
937	G54982TL	Hex:7 HexNAc:4 dHex:1 NeuAc:1	7,4,1,1,0,0,0,0,0,0,0,0,0,0	H7N4F1S1	HexNAc(4)Hex(7)dHex(1)NeuAc(1)	2401.8511	True
964	G31665QC	Hex:7 HexNAc:6 dHex:2 NeuAc:2	7,6,2,2,0,0,0,0,0,0,0,0,0,0	H7N6F2S2	HexNAc(6)Hex(7)dHex(2)NeuAc(2)	3245.1632	True
985	G62894KT	Hex:4 HexNAc:3 dHex:3	4,3,3,0,0,0,0,0,0,0,0,0,0,0	H4N3F3	HexNAc(3)Hex(4)dHex(3)	1713.6337	True
1006	G76417NN	Hex:8 HexNAc:7 NeuAc:1	8,7,0,1,0,0,0,0,0,0,0,0,0,0	H8N7S1	HexNAc(7)Hex(8)NeuAc(1)	3027.0842	True
988	G83229XP	Hex:5 HexNAc:4 dHex:4	5,4,4,0,0,0,0,0,0,0,0,0,0,0	H5N4F4	HexNAc(4)Hex(5)dHex(4)	2224.8238	True
989	G20210JR	Hex:6 HexNAc:3 dHex:2	6,3,2,0,0,0,0,0,0,0,0,0,0,0	H6N3F2	HexNAc(3)Hex(6)dHex(2)	1891.6814	False
987	G92062TF	Hex:5 HexNAc:3 dHex:3	5,3,3,0,0,0,0,0,0,0,0,0,0,0	H5N3F3	HexNAc(3)Hex(5)dHex(3)	1875.6865	True
990	G23984SE	Hex:6 HexNAc:3 dHex:3	6,3,3,0,0,0,0,0,0,0,0,0,0,0	H6N3F3	HexNAc(3)Hex(6)dHex(3)	2037.7393	False
1000	G23221TW	Hex:7 HexNAc:4 dHex:1 NeuAc:2	7,4,1,2,0,0,0,0,0,0,0,0,0,0	H7N4F1S2	HexNAc(4)Hex(7)dHex(1)NeuAc(2)	2692.9465	False
984	G23221TW	Hex:11 HexNAc:11 NeuAc:1	11,11,0,1,0,0,0,0,0,0,0,0,0,0	H11N11S1	HexNAc(11)Hex(11)NeuAc(1)	4325.5602	False
993	G18183SM	Hex:6 HexNAc:5 dHex:7	6,5,7,0,0,0,0,0,0,0,0,0,0,0	H6N5F7	HexNAc(5)Hex(6)dHex(7)	3028.1297	False
1003	G50427EO	Hex:7 HexNAc:6 dHex:4 NeuAc:1	7,6,4,1,0,0,0,0,0,0,0,0,0,0	H7N6F4S1	HexNAc(6)Hex(7)dHex(4)NeuAc(1)	3246.1836	True
986	G24084IV	Hex:4 HexNAc:9	4,9,0,0,0,0,0,0,0,0,0,0,0,0	H4N9	HexNAc(9)Hex(4)	2493.9364	True
1001	G19385TO	Hex:7 HexNAc:4 dHex:1 NeuAc:3	7,4,1,3,0,0,0,0,0,0,0,0,0,0	H7N4F1S3	HexNAc(4)Hex(7)dHex(1)NeuAc(3)	2984.0419	False
1004	G71051TA	Hex:7 HexNAc:6 dHex:4 NeuAc:2	7,6,4,2,0,0,0,0,0,0,0,0,0,0	H7N6F4S2	HexNAc(6)Hex(7)dHex(4)NeuAc(2)	3537.279	True
997	G69108CV	Hex:6 HexNAc:6 dHex:4	6,6,4,0,0,0,0,0,0,0,0,0,0,0	H6N6F4	HexNAc(6)Hex(6)dHex(4)	2793.0354	False
1007	G94831VI	Hex:9 HexNAc:8 NeuAc:1	9,8,0,1,0,0,0,0,0,0,0,0,0,0	H9N8S1	HexNAc(8)Hex(9)NeuAc(1)	3392.2164	False
1008	G23165GD	Hex:9 HexNAc:8 dHex:1 NeuAc:1	9,8,1,1,0,0,0,0,0,0,0,0,0,0	H9N8F1S1	HexNAc(8)Hex(9)dHex(1)NeuAc(1)	3538.2743	True
1009	G49204YH	Hex:9 HexNAc:8 dHex:3	9,8,3,0,0,0,0,0,0,0,0,0,0,0	H9N8F3	HexNAc(8)Hex(9)dHex(3)	3539.2947	False
1005	G03461SC	Hex:7 HexNAc:6 dHex:5 NeuAc:4	7,6,5,4,0,0,0,0,0,0,0,0,0,0	H7N6F5S4	HexNAc(6)Hex(7)dHex(5)NeuAc(4)	4265.5277	True
995	G10019LZ	Hex:6 HexNAc:6 dHex:2 NeuAc:3	6,6,2,3,0,0,0,0,0,0,0,0,0,0	H6N6F2S3	HexNAc(6)Hex(6)dHex(2)NeuAc(3)	3374.2058	False
999	G88619MM	Hex:6 HexNAc:6 dHex:4 NeuAc:3	6,6,4,3,0,0,0,0,0,0,0,0,0,0	H6N6F4S3	HexNAc(6)Hex(6)dHex(4)NeuAc(3)	3666.3216	False
1083	G74728JK	Hex:7 HexNAc:6 dHex:2 NeuAc:1	7,6,2,1,0,0,0,0,0,0,0,0,0,0	H7N6F2S1	HexNAc(6)Hex(7)dHex(2)NeuAc(1)	2954.0678	False
994	G38663NM	Hex:6 HexNAc:6 dHex:2 NeuAc:2	6,6,2,2,0,0,0,0,0,0,0,0,0,0	H6N6F2S2	HexNAc(6)Hex(6)dHex(2)NeuAc(2)	3083.1104	False
996	G43089EG	Hex:6 HexNAc:6 dHex:3 NeuAc:2	6,6,3,2,0,0,0,0,0,0,0,0,0,0	H6N6F3S2	HexNAc(6)Hex(6)dHex(3)NeuAc(2)	3229.1683	False
998	G29511JR	Hex:6 HexNAc:6 dHex:4 NeuAc:2	6,6,4,2,0,0,0,0,0,0,0,0,0,0	H6N6F4S2	HexNAc(6)Hex(6)dHex(4)NeuAc(2)	3375.2262	False
1079	G52131KU	Hex:6 HexNAc:4 dHex:2 NeuAc:2	6,4,2,2,0,0,0,0,0,0,0,0,0,0	H6N4F2S2	HexNAc(4)Hex(6)dHex(2)NeuAc(2)	2676.9516	False
1078	G08796TW	Hex:5 HexNAc:5 dHex:2 NeuAc:2	5,5,2,2,0,0,0,0,0,0,0,0,0,0	H5N5F2S2	HexNAc(5)Hex(5)dHex(2)NeuAc(2)	2717.9782	False
1085	G31433PN	Hex:7 HexNAc:6 dHex:3 NeuAc:2	7,6,3,2,0,0,0,0,0,0,0,0,0,0	H7N6F3S2	HexNAc(6)Hex(7)dHex(3)NeuAc(2)	3391.2211	False
1024	G89205CJ	Hex:7 HexNAc:6 dHex:2 NeuAc:3	7,6,2,3,0,0,0,0,0,0,0,0,0,0	H7N6F2S3	HexNAc(6)Hex(7)dHex(2)NeuAc(3)	3536.2586	False
1022	G23010ZW	Hex:6 HexNAc:5 dHex:3 NeuAc:2	6,5,3,2,0,0,0,0,0,0,0,0,0,0	H6N5F3S2	HexNAc(5)Hex(6)dHex(3)NeuAc(2)	3026.0889	False
1023	G89865VY	Hex:6 HexNAc:5 dHex:3 NeuAc:3	6,5,3,3,0,0,0,0,0,0,0,0,0,0	H6N5F3S3	HexNAc(5)Hex(6)dHex(3)NeuAc(3)	3317.1843	False
1084	G25541YH	Hex:7 HexNAc:6 dHex:3 NeuAc:1	7,6,3,1,0,0,0,0,0,0,0,0,0,0	H7N6F3S1	HexNAc(6)Hex(7)dHex(3)NeuAc(1)	3100.1257	False
1080	G90386IR	Hex:6 HexNAc:5 dHex:4 NeuAc:1	6,5,4,1,0,0,0,0,0,0,0,0,0,0	H6N5F4S1	HexNAc(5)Hex(6)dHex(4)NeuAc(1)	2881.0514	False
1088	G06906LK	Hex:8 HexNAc:3 dHex:1 NeuAc:1	8,3,1,1,0,0,0,0,0,0,0,0,0,0	H8N3F1S1	HexNAc(3)Hex(8)dHex(1)NeuAc(1)	2360.8245	False
1086	G58804QW	Hex:7 HexNAc:6 dHex:3 NeuAc:3	7,6,3,3,0,0,0,0,0,0,0,0,0,0	H7N6F3S3	HexNAc(6)Hex(7)dHex(3)NeuAc(3)	3682.3165	False
1089	G91116OD	Hex:8 HexNAc:3 dHex:3 NeuAc:1	8,3,3,1,0,0,0,0,0,0,0,0,0,0	H8N3F3S1	HexNAc(3)Hex(8)dHex(3)NeuAc(1)	2652.9403	False
1077	G21070BH	Hex:4 HexNAc:3 dHex:3 NeuAc:1	4,3,3,1,0,0,0,0,0,0,0,0,0,0	H4N3F3S1	HexNAc(3)Hex(4)dHex(3)NeuAc(1)	2004.7291	False
1082	G44331JI	Hex:6 HexNAc:5 dHex:5 NeuAc:1	6,5,5,1,0,0,0,0,0,0,0,0,0,0	H6N5F5S1	HexNAc(5)Hex(6)dHex(5)NeuAc(1)	3027.1093	False
1076	G14110OQ	Hex:8 HexNAc:3 NeuAc:1	8,3,0,1,0,0,0,0,0,0,0,0,0,0	H8N3S1	HexNAc(3)Hex(8)NeuAc(1)	2214.7666	False
1081	G18589KA	Hex:6 HexNAc:5 dHex:4 NeuAc:2	6,5,4,2,0,0,0,0,0,0,0,0,0,0	H6N5F4S2	HexNAc(5)Hex(6)dHex(4)NeuAc(2)	3172.1468	False
1087	G97968CT	Hex:7 HexNAc:6 dHex:3 NeuAc:4	7,6,3,4,0,0,0,0,0,0,0,0,0,0	H7N6F3S4	HexNAc(6)Hex(7)dHex(3)NeuAc(4)	3973.4119	False
1029	G36013ES	Hex:3 HexNAc:6 dHex:1 NeuAc:1 NeuGc:1	3,6,1,1,1,0,0,0,0,0,0,0,0,0	H3N6F1S1G1	HexNAc(6)Hex(3)dHex(1)NeuAc(1)NeuGc(1)	2466.889	False
1033	G64275UO	Hex:4 HexNAc:5 NeuAc:1 NeuGc:1	4,5,0,1,1,0,0,0,0,0,0,0,0,0	H4N5S1G1	HexNAc(5)Hex(4)NeuAc(1)NeuGc(1)	2279.8045	False
1049	G67900CJ	Hex:6 HexNAc:5 dHex:1 NeuAc:1 NeuGc:2	6,5,1,1,2,0,0,0,0,0,0,0,0,0	H6N5F1S1G2	HexNAc(5)Hex(6)dHex(1)NeuAc(1)NeuGc(2)	3057.0583	False
1066	G95389BC	Hex:5 HexNAc:5 NeuGc:1	5,5,0,0,1,0,0,0,0,0,0,0,0,0	H5N5G1	HexNAc(5)Hex(5)NeuGc(1)	2150.7619	False
1031	G75256KV	Hex:4 HexNAc:5 NeuGc:1	4,5,0,0,1,0,0,0,0,0,0,0,0,0	H4N5G1	HexNAc(5)Hex(4)NeuGc(1)	1988.7091	False
1032	G06010PM	Hex:4 HexNAc:5 NeuGc:2	4,5,0,0,2,0,0,0,0,0,0,0,0,0	H4N5G2	HexNAc(5)Hex(4)NeuGc(2)	2295.7994	False
1051	G44173IH	Hex:6 HexNAc:6 NeuAc:1 NeuGc:1	6,6,0,1,1,0,0,0,0,0,0,0,0,0	H6N6S1G1	HexNAc(6)Hex(6)NeuAc(1)NeuGc(1)	2806.9895	False
1030	G88061BX	Hex:3 HexNAc:6 dHex:2 NeuGc:1	3,6,2,0,1,0,0,0,0,0,0,0,0,0	H3N6F2G1	HexNAc(6)Hex(3)dHex(2)NeuGc(1)	2321.8515	False
1060	G18590ZR	Hex:8 HexNAc:7 NeuGc:1	8,7,0,0,1,0,0,0,0,0,0,0,0,0	H8N7G1	HexNAc(7)Hex(8)NeuGc(1)	3043.0791	False
1056	G35697OJ	Hex:7 HexNAc:6 NeuAc:2 NeuGc:2	7,6,0,2,2,0,0,0,0,0,0,0,0,0	H7N6S2G2	HexNAc(6)Hex(7)NeuAc(2)NeuGc(2)	3567.228	False
1034	G44778BV	Hex:4 HexNAc:5 dHex:1 NeuAc:1 NeuGc:1	4,5,1,1,1,0,0,0,0,0,0,0,0,0	H4N5F1S1G1	HexNAc(5)Hex(4)dHex(1)NeuAc(1)NeuGc(1)	2425.8624	False
